id,pcm_RMSenergy_sma_amean,pcm_RMSenergy_sma_stddev,pcm_fftMag_mfcc_sma[1]_amean,pcm_fftMag_mfcc_sma[1]_stddev,pcm_fftMag_mfcc_sma[2]_amean,pcm_fftMag_mfcc_sma[2]_stddev,pcm_fftMag_mfcc_sma[3]_amean,pcm_fftMag_mfcc_sma[3]_stddev,pcm_fftMag_mfcc_sma[4]_amean,pcm_fftMag_mfcc_sma[4]_stddev,pcm_fftMag_mfcc_sma[5]_amean,pcm_fftMag_mfcc_sma[5]_stddev,pcm_fftMag_mfcc_sma[6]_amean,pcm_fftMag_mfcc_sma[6]_stddev,pcm_fftMag_mfcc_sma[7]_amean,pcm_fftMag_mfcc_sma[7]_stddev,pcm_fftMag_mfcc_sma[8]_amean,pcm_fftMag_mfcc_sma[8]_stddev,pcm_fftMag_mfcc_sma[9]_amean,pcm_fftMag_mfcc_sma[9]_stddev,pcm_fftMag_mfcc_sma[10]_amean,pcm_fftMag_mfcc_sma[10]_stddev,pcm_fftMag_mfcc_sma[11]_amean,pcm_fftMag_mfcc_sma[11]_stddev,pcm_fftMag_mfcc_sma[12]_amean,pcm_fftMag_mfcc_sma[12]_stddev,pcm_zcr_sma_amean,pcm_zcr_sma_stddev,voiceProb_sma_amean,voiceProb_sma_stddev,F0_sma_amean,F0_sma_stddev,pcm_RMSenergy_sma_de_amean,pcm_RMSenergy_sma_de_stddev,pcm_fftMag_mfcc_sma_de[1]_amean,pcm_fftMag_mfcc_sma_de[1]_stddev,pcm_fftMag_mfcc_sma_de[2]_amean,pcm_fftMag_mfcc_sma_de[2]_stddev,pcm_fftMag_mfcc_sma_de[3]_amean,pcm_fftMag_mfcc_sma_de[3]_stddev,pcm_fftMag_mfcc_sma_de[4]_amean,pcm_fftMag_mfcc_sma_de[4]_stddev,pcm_fftMag_mfcc_sma_de[5]_amean,pcm_fftMag_mfcc_sma_de[5]_stddev,pcm_fftMag_mfcc_sma_de[6]_amean,pcm_fftMag_mfcc_sma_de[6]_stddev,pcm_fftMag_mfcc_sma_de[7]_amean,pcm_fftMag_mfcc_sma_de[7]_stddev,pcm_fftMag_mfcc_sma_de[8]_amean,pcm_fftMag_mfcc_sma_de[8]_stddev,pcm_fftMag_mfcc_sma_de[9]_amean,pcm_fftMag_mfcc_sma_de[9]_stddev,pcm_fftMag_mfcc_sma_de[10]_amean,pcm_fftMag_mfcc_sma_de[10]_stddev,pcm_fftMag_mfcc_sma_de[11]_amean,pcm_fftMag_mfcc_sma_de[11]_stddev,pcm_fftMag_mfcc_sma_de[12]_amean,pcm_fftMag_mfcc_sma_de[12]_stddev,pcm_zcr_sma_de_amean,pcm_zcr_sma_de_stddev,voiceProb_sma_de_amean,voiceProb_sma_de_stddev,F0_sma_de_amean,F0_sma_de_stddev
s1_an_1,2.0787055182763785,1.6324418672997452,0.6077952646119634,-0.4977803629757577,-0.25246673040409445,-0.24902383803096376,-0.7447283291512211,0.4217782788009065,-0.46757608910780185,-0.4059883850385624,0.30957170797410255,-0.12169922611265307,-0.49574636212344797,1.412282548986827,-0.5816469288897387,1.4798196091698306,-0.5463441906227484,-0.7271327050033632,-1.1780567927684054,0.6424784347565135,-0.17225728579404395,-0.9262181834358963,1.0790453472736163,0.4332624529032257,-0.5854764402685724,-0.23860290297066505,-0.6704980749328356,-0.9721637345432106,-0.06927409208452405,-0.27459348297497244,-0.06357855854532865,0.6322609517346927,-0.15616198960453215,1.795260064689421,-0.13344461574600794,-0.6493655944900528,-0.5148024007514689,0.1961788694998195,-0.23494346578044448,-0.13673497686016606,-0.03706044497002273,-0.12634490129531753,0.2044493278352761,-0.5932081968163283,-0.021606626110989423,-0.06867613575070164,-0.551832848563575,1.6123559053199827,-0.45707812912851226,0.32059632416636824,-0.4193510767932481,-0.5588939049625936,-0.1909201300102577,-0.37662096917861637,-0.629355193545206,-0.12436512244097031,0.10298572020807875,-0.7890756163404208,0.14192453857665163,-0.7372766927783185,-0.66258964756187,0.11008740245794327,-0.12985184330549238,1.3972202684814616
s1_an_2,2.088483866390194,1.8393258097460397,0.615282384510211,-0.5455796680763088,-0.9551846396949929,-0.2436693978461304,0.03551571666630054,1.5159402044161214,0.39166086691546403,-1.3702455354648877,0.1569313018256135,-1.3091234049606035,-1.0929415649547802,0.5858952760205147,-1.3640638088973374,-0.13015356977083206,-0.6025459712081729,-0.8588450244651403,-0.6795372506587832,-0.7435033379284053,-0.6029687515082504,-0.2965511401237626,0.7590661577060902,-0.6258968717418673,0.2035765662371268,-0.46602551877850285,-0.6303982117334666,-0.3517689281873228,-0.19863946848454012,-1.034227121853245,-0.7579796909207707,-0.5993385840366031,-0.18370257315276836,1.2330103608050567,-0.05653718356912128,-0.5320223630781616,0.3942515685785873,-0.9907810549266796,0.2832866833090527,0.5051996332043,0.9255657599822992,-0.8764908756961035,0.4870126916877232,-0.6960139220737896,-0.0334417472805068,0.22165831463125302,-0.4635540925932341,-0.5013934852673162,-0.492616282198928,-1.0307506156510178,-0.39127363350870215,-0.3531522068844535,0.06784224879280222,-0.9092136007458796,0.30801691659550895,0.41118545750208463,0.18370650880001052,-0.016428408874814775,-0.08605652895901261,-0.211156328065872,-0.3763317172268681,-0.7083244970941865,-0.12985205835635535,-0.05011975787919156
s1_an_3,1.5533393560649722,1.9102877665819418,1.0289284189396588,-1.5132211501797057,-1.0607023263586095,1.4751045623732506,-0.6617366029890388,-0.054224127185836773,-0.004594971462176305,-0.3992138428286805,1.375419631664774,-0.2737396463485759,-0.5527411388691055,1.4393961033394298,0.4019298370803999,1.0365705509700711,0.28332513387513064,-0.5123286636566432,-0.42017591488060724,-0.25721587186666234,0.1600339912594226,-0.08959648557358332,0.17250930703745834,1.1308652409388034,0.021542231257839575,-0.7149401895275791,-0.7707200742198598,-1.7428538378222242,0.288780186029424,-0.5539960910686939,-0.3212369921999141,0.02230974363681754,-0.24134215511437748,1.6920024893855008,-0.24838010963299315,-1.4206445308764581,-0.010708595711276787,-0.3219694001605156,-0.30432357285462414,-0.7396778165373674,0.3864301271447609,-0.564794622427105,0.8245282457546373,-1.0702134219616362,1.0127095520102931,-0.8543248289076955,0.481093738213238,-0.3291105470154737,0.053500959995905414,-0.5895665916242444,0.06226032418364647,-0.9304409626372544,-0.4039055590669927,-0.900967396027168,-1.0141498486970972,0.15481270362442162,-0.42392518874240365,0.5169524433224367,-0.11118357049754711,-1.6217440951004127,-1.1852195215874908,-0.5146511563579158,-0.1298526166614804,0.21680781635127291
s1_an_4,2.0511296627311104,0.7561195050206536,1.1062974011954507,-1.8771041461204945,-1.0590187936585733,-0.8521485964422421,-0.7216226796791613,-0.07801018160452863,-0.5210315627992939,-0.3526220000034866,-0.26167449392378,-1.2037412329821802,-1.2590903480698563,-0.1328617785402673,-1.8891769564095395,0.21654411422958345,-1.0464212716697,0.2744641912213626,-1.9913735667112566,0.46249791049257727,-1.0136114204128093,-0.09793954863865459,1.282156884578873,0.6383968081902679,-0.9473054009680593,1.2658139211586295,-1.476687872735363,-1.7795886641150542,1.1622790201994662,-0.2904635198244197,0.5586104832038775,0.5921253110620678,-0.15593624711643186,0.8862626491828958,0.006903347135496849,-1.3796103209344166,0.21582809646985715,-0.9456002427491967,-0.06766662731897385,0.3734727748067553,-0.5233968494362773,-0.14137118527616457,0.29466087473530433,-0.25351733996520076,0.06720899643025623,1.0320056926528332,-1.0266637805152057,1.575071383587384,-0.8960000600496117,1.1672480706583055,-0.4446973202126112,0.367515381905312,0.8966834343367343,0.6529709817516758,-0.9456931786360924,1.3933271763110697,-2.018326355214034,0.8067673614708127,-0.07769869013246733,-1.4875698884669661,-0.9393530142963958,0.03682028832503169,-1.0581558697148439,1.0926232147499775
s1_an_5,1.6880261209725502,0.6554115550580748,1.2651176257325434,-1.3287351333251392,-1.1740617726465767,-0.8755181132324443,0.4809257474922143,1.324224646869729,-0.029436401026163718,-0.7551372065828106,0.12131204425589107,-0.6036796221874412,-1.442833438786098,0.3100449962528321,-2.556913781396813,1.7865732231469378,0.2831528854930045,-0.5111603053477615,-1.122600697309444,1.1417851476602203,-0.1845156060441306,0.21172433559158763,0.9885038174379032,-0.8125602020599865,0.6376842009251474,0.2823105253386068,-1.3428760806628777,-1.5924484615104346,0.7703706858275389,0.17503800467021538,0.6425024524927114,1.218677068131501,-0.20258969465715987,1.3072900041662667,-0.035049603746465936,-0.3907960492995687,0.5138956777373683,-0.6749632851556178,0.35715471367091606,0.5991559399739127,0.12225338402859412,0.12540772781227733,0.012543077173563883,-0.2031546835625245,1.337113804019879,0.9018590075362226,1.6541123354920364,2.0957958458232877,0.4676492936012915,0.9312297000898068,-0.04133610399764736,0.038134925022062525,1.1185095758724368,0.01841711415224091,1.5463223383684408,1.147539858688646,0.6671683400617363,0.7631857490455584,0.208355083898647,-1.19757573327014,-0.49030798456155844,0.8271884960559057,-0.1298526014976375,1.9006400571644635
s1_di_1,0.9369883821983851,0.42240149527175797,1.3569720065954898,-0.19517296480672544,-0.4121843349381328,-0.4458505684767313,-0.08887085991749567,2.4626362587115156,0.1617030905826477,-0.39265968959809355,-0.04521863238274321,-0.3759993579878299,-1.2456437284458586,-0.8570100459450917,-0.9727693444702736,2.1726753414546582,-0.11075385657106906,1.6070517797276334,-0.9663428820213368,1.3543825244451193,0.912802850371901,-0.820304145952765,1.5379022428407663,0.8452692048420066,-0.05484202596705228,-0.005296299502282607,-0.8118657001263266,-0.16946125839847198,0.9758344367972843,-0.38544124128224605,0.37256097784004527,0.684674728751511,-0.07903330617026406,0.597440690894222,-0.38351671782428604,-0.9156291245333905,-0.5714505777391654,-0.8074698018883012,0.22204213271180653,0.26917972353850644,-0.09284450044785507,-0.0329000610077848,-0.2627982550228646,-1.1731803394816076,-0.36322944196131274,-0.4851356347992534,0.16954992132016203,0.4764541807445102,0.17372447591912843,-0.7692656890509034,-0.014824178194426909,0.020585689271290144,0.7127060175186828,-0.6176962397817541,0.5257803897391707,1.0578063230275583,0.3492361717598533,-0.47448093998182533,0.5575525681534615,-0.5399181791737987,-0.13363138206066122,0.1990768693747498,-0.12985274279708273,1.0560801397467845
s1_di_2,0.6274072276624046,0.3246543031448769,-0.4887025194056685,1.0946580737211773,-0.035001745312428556,0.5061738511018767,-1.1117907423714934,0.18377194227445254,0.5325392338440613,-1.059998056436639,1.1165988494642438,-0.6697889887371686,-1.1662139636999402,1.1045601206133437,0.9757825765669066,0.37031203650400246,0.02874873942254054,-0.27843674439614535,-0.04420321659967864,1.6138405873918389,0.19211807639250947,0.19130908989694817,1.0625359103930223,-0.5350948082497392,-0.11902049519196126,0.06770823217933251,2.2238543645919764,1.8599613979445655,0.012099977564471325,-0.5201458793832862,-0.26581601500832164,0.4654399355361836,-0.25458571441626154,0.23917453505888056,-0.34104573225101475,-0.005446430726298608,0.6362574436951245,-0.00411754674570901,-0.1924219380803873,-0.54581030771454,-0.12914762435107735,-0.6244073444420027,0.43518005001525883,-0.5881262732691921,0.45029796498259345,-0.2776083113215969,0.7269879980342897,-0.05813736800047323,0.16084147504602853,0.2359026923741075,-0.0695880573841498,0.4156349808316927,0.7753322551439883,-0.3736310187601999,0.05122335967663772,0.338574156805221,-0.2862373164757907,0.010245307867654919,0.5870052274148427,0.4983221843676329,-0.20215272261613673,-0.24106656822465464,-0.1298521410682257,0.32080277503805815
s1_di_3,0.6758684900434886,0.3427114985292872,0.8136754870095229,0.2745608970153413,-1.4885581457822283,-0.41870207702062906,-1.702900058905588,0.057693054246234214,-0.3215953493632459,-0.7166583658661417,0.621112711263961,-1.1133160955520132,-0.4625237920885123,0.14814779822250407,-1.662546081570438,1.0610305908126696,0.5928575425032862,0.23256972726823208,-0.27690483191127396,-0.5662443987884579,-0.12762208085419346,0.027505676021671324,2.0441917308255304,-0.38231210866744025,0.34104029066874997,1.671708488750529,-0.16218364271959548,-1.0898681461424369,0.7496151743020616,-0.1906651402231689,0.5256171727439722,1.1614410475634478,-0.18483128559326986,0.579854584433479,-0.23889549268042143,-0.3748603352407578,-0.8226835345554134,-0.8463102858520245,0.18502076775170104,-0.6770157250862744,0.19987016117205175,-0.7172490324042926,-0.49632807834695003,-1.0407108706441242,-0.5923264256033707,-1.0180741910291384,-0.5145345569787106,0.08839878168286444,0.23580594583597178,-0.7166872367158219,0.1641275964308342,-0.9437549527896382,-0.7002460129384979,-0.9756095728891893,0.045366685377663134,1.2191989001750851,1.6096818722674626,-0.40236842212502477,-0.29631287236086723,-1.5266966859887516,-1.6658669809583841,0.26685960431491396,-0.12985198322640643,2.0482719709737225
s1_di_4,1.4382946615507994,1.502016925400332,-1.6774048058857487,-1.9967714136327428,0.8289930479790606,-1.0285685958697082,1.009853429984103,1.6218333558939773,1.1409112098674175,-0.07679121652963726,0.39402390561746603,-0.5285809355250594,-2.722143649159508,2.4289026180215383,-0.12889062286797934,0.09329834643120369,-0.16366251666343287,-1.7387819540770069,-0.36475730765253034,-0.5809428138925414,-0.49776081108506876,-1.0045396447325379,0.6145100984366423,-0.9911422180948114,-0.7443075590501654,-0.9449103565689783,0.7641250410999122,-0.4495144217124673,-0.9813895259399639,-1.3867946088895295,-1.0052653859500469,-1.1398450833545108,-0.21108513695933437,0.9023077130369288,-0.6286813985853974,-1.4466152071983982,-0.19880268202703358,-1.0398332296307355,0.17176658810127304,-0.14919916197526012,0.11852920277515631,-0.9069325600708168,0.09635396236268429,0.046014410105236124,0.518986560293231,0.9485950729479186,-0.0452738517134788,1.0761585895882437,0.8008500142995194,-1.514606901810082,0.6690197885451454,-1.391654702721433,0.28388247993026555,-2.239960313801349,0.7239580658213091,-0.8306957122640017,0.4622024683719871,-0.41583615620924863,0.23430482541654968,-0.047087723566382814,-1.1331278869459949,-1.3870405255191687,-0.12985226224111582,-0.8800880249993291
s1_di_5,0.6737798291146032,1.0239125373148579,-1.4324193649815316,-0.928812484464665,-0.132377360832882,0.6371242953271353,-2.054194602129736,0.8279988584233539,0.5141973575766174,-1.2172654819249764,1.3264912684249477,-1.2687607928686793,0.5213781219932595,0.29866716483218503,1.7009141475544132,0.47607029899213144,-0.2990595582656778,0.3234168310957593,1.2812148119080131,-0.7692078533944517,-0.3117885782148345,-1.1525164975989632,0.23798182567232357,-0.3809008653243106,-1.3602672344811102,-0.8977934190223934,2.035366831830312,-0.04754285531025602,-1.0222370175498579,-1.4737099996122318,-0.9972015557976638,-1.14846594411289,-0.14818575502498832,0.32097795607659835,-0.7054205980912928,-1.4783208458446953,0.3127502738810429,0.04027995641646489,0.2952914902016266,-0.5591458227222059,0.3444825853787869,-1.020900336661699,0.7222419177037188,-1.1546317155598373,0.8354386451687859,-0.710644075737909,1.1813517323194458,-0.6743900977354931,-0.2290219796806435,-0.6148365346673986,-0.8683409267222861,-0.2198884018989621,0.7976723125927501,-1.2046745548509936,-0.3839752526720192,-0.0742885751882302,0.5293887761993772,-0.32990067019010927,0.43124135879099496,-0.7022385969917505,-0.9113555147201379,-1.135618418500852,-0.12985228857106124,-0.8332446315752743
